do_sample,elapsed_time,fast_token,length,model_name,padding,result
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.1569046974182129,0.0,142.0,t5-small,,0.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.1569046974182129,0.0,142.0,t5-small,,0.0
1.0,0.14191317558288574,0.0,170.0,t5-small,,0.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.1569046974182129,0.0,142.0,t5-small,,0.0
1.0,0.14191317558288574,0.0,170.0,t5-small,,0.0
1.0,0.15190696716308594,0.0,101.0,t5-small,,1.2
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.1569046974182129,0.0,142.0,t5-small,,0.0
1.0,0.14191317558288574,0.0,170.0,t5-small,,0.0
1.0,0.15190696716308594,0.0,101.0,t5-small,,1.2
1.0,0.21886610984802246,0.0,366.0,t5-small,,0.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.1569046974182129,0.0,142.0,t5-small,,0.0
1.0,0.14191317558288574,0.0,170.0,t5-small,,0.0
1.0,0.15190696716308594,0.0,101.0,t5-small,,1.2
1.0,0.21886610984802246,0.0,366.0,t5-small,,0.0
1.0,0.18888258934020996,0.0,183.0,t5-small,,0.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.1569046974182129,0.0,142.0,t5-small,,0.0
1.0,0.14191317558288574,0.0,170.0,t5-small,,0.0
1.0,0.15190696716308594,0.0,101.0,t5-small,,1.2
1.0,0.21886610984802246,0.0,366.0,t5-small,,0.0
1.0,0.18888258934020996,0.0,183.0,t5-small,,0.0
1.0,0.18088936805725098,0.0,171.0,t5-small,,0.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.1569046974182129,0.0,142.0,t5-small,,0.0
1.0,0.14191317558288574,0.0,170.0,t5-small,,0.0
1.0,0.15190696716308594,0.0,101.0,t5-small,,1.2
1.0,0.21886610984802246,0.0,366.0,t5-small,,0.0
1.0,0.18888258934020996,0.0,183.0,t5-small,,0.0
1.0,0.18088936805725098,0.0,171.0,t5-small,,0.0
1.0,0.19488000869750977,0.0,227.0,t5-small,,1.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.1569046974182129,0.0,142.0,t5-small,,0.0
1.0,0.14191317558288574,0.0,170.0,t5-small,,0.0
1.0,0.15190696716308594,0.0,101.0,t5-small,,1.2
1.0,0.21886610984802246,0.0,366.0,t5-small,,0.0
1.0,0.18888258934020996,0.0,183.0,t5-small,,0.0
1.0,0.18088936805725098,0.0,171.0,t5-small,,0.0
1.0,0.19488000869750977,0.0,227.0,t5-small,,1.0
1.0,0.18688464164733887,0.0,205.0,t5-small,,0.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.1569046974182129,0.0,142.0,t5-small,,0.0
1.0,0.14191317558288574,0.0,170.0,t5-small,,0.0
1.0,0.15190696716308594,0.0,101.0,t5-small,,1.2
1.0,0.21886610984802246,0.0,366.0,t5-small,,0.0
1.0,0.18888258934020996,0.0,183.0,t5-small,,0.0
1.0,0.18088936805725098,0.0,171.0,t5-small,,0.0
1.0,0.19488000869750977,0.0,227.0,t5-small,,1.0
1.0,0.18688464164733887,0.0,205.0,t5-small,,0.0
1.0,0.19687771797180176,0.0,256.0,t5-small,,0.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.1569046974182129,0.0,142.0,t5-small,,0.0
1.0,0.14191317558288574,0.0,170.0,t5-small,,0.0
1.0,0.15190696716308594,0.0,101.0,t5-small,,1.2
1.0,0.21886610984802246,0.0,366.0,t5-small,,0.0
1.0,0.18888258934020996,0.0,183.0,t5-small,,0.0
1.0,0.18088936805725098,0.0,171.0,t5-small,,0.0
1.0,0.19488000869750977,0.0,227.0,t5-small,,1.0
1.0,0.18688464164733887,0.0,205.0,t5-small,,0.0
1.0,0.19687771797180176,0.0,256.0,t5-small,,0.0
1.0,0.17888951301574707,0.0,167.0,t5-small,,1.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
1.0,0.16489577293395996,0.0,97.0,t5-small,,0.4
1.0,0.1499040126800537,0.0,174.0,t5-small,,0.0
1.0,0.20987153053283691,0.0,263.0,t5-small,,0.0
1.0,0.13791131973266602,0.0,127.0,t5-small,,0.0
1.0,0.1569046974182129,0.0,142.0,t5-small,,0.0
1.0,0.14191317558288574,0.0,170.0,t5-small,,0.0
1.0,0.15190696716308594,0.0,101.0,t5-small,,1.2
1.0,0.21886610984802246,0.0,366.0,t5-small,,0.0
1.0,0.18888258934020996,0.0,183.0,t5-small,,0.0
1.0,0.18088936805725098,0.0,171.0,t5-small,,0.0
1.0,0.19488000869750977,0.0,227.0,t5-small,,1.0
1.0,0.18688464164733887,0.0,205.0,t5-small,,0.0
1.0,0.19687771797180176,0.0,256.0,t5-small,,0.0
1.0,0.17888951301574707,0.0,167.0,t5-small,,1.0
1.0,0.171891450881958,0.0,152.0,t5-small,,0.0
1.0,0.25589847564697266,0.0,100.0,t5-small,,0.0
1.0,0.16090011596679688,0.0,137.0,t5-small,,0.4
1.0,0.16889572143554688,0.0,238.0,t5-small,,0.0
1.0,0.1978774070739746,0.0,357.0,t5-small,,3.0
1.0,0.18288731575012207,0.0,306.0,t5-small,,0.6
1.0,0.12792277336120605,0.0,128.0,t5-small,,0.0
1.0,0.13791441917419434,0.0,87.0,t5-small,,0.0
1.0,0.15390443801879883,0.0,152.0,t5-small,,0.8
1.0,0.15790343284606934,0.0,158.0,t5-small,,0.0
1.0,0.16289758682250977,0.0,97.0,t5-small,,0.0
1.0,0.15290307998657227,0.0,197.0,t5-small,,0.0
1.0,0.6086239814758301,0.0,1103.0,t5-small,,1.8
1.0,0.18188977241516113,0.0,297.0,t5-small,,1.0
1.0,0.14990496635437012,0.0,145.0,t5-small,,1.0
